mpnn,bb,seq,count,B1,B2,B3
v8,373,0,0,0,0,0
v8,373,1,0,0,0,0
v8,373,2,1,1,0,0
v8,373,3,1,1,0,0
v8,373,4,0,0,0,0
v8,373,5,0,0,0,0
v8,373,6,0,0,0,0
v8,373,7,0,0,0,0
v8,373,8,2,1,1,0
v8,373,9,0,0,0,0
v8,374,0,1,1,0,0
v8,374,1,0,0,0,0
v8,374,2,0,0,0,0
v8,374,3,1,0,1,0
v8,374,4,0,0,0,0
v8,374,5,1,1,0,0
v8,374,6,0,0,0,0
v8,374,7,1,0,0,1
v8,374,8,0,0,0,0
v8,374,9,1,1,0,0
v8,375,0,3,2,0,1
v8,375,1,2,1,1,0
v8,375,2,0,0,0,0
v8,375,3,0,0,0,0
v8,375,4,2,2,0,0
v8,375,5,1,0,0,1
v8,375,6,4,3,0,1
v8,375,7,1,0,1,0
v8,375,8,2,1,1,0
v8,375,9,2,1,1,0
v8,376,0,1,0,0,1
v8,376,1,2,1,0,1
v8,376,2,0,0,0,0
v8,376,3,0,0,0,0
v8,376,4,0,0,0,0
v8,376,5,1,1,0,0
v8,376,6,0,0,0,0
v8,376,7,0,0,0,0
v8,376,8,2,1,1,0
v8,376,9,2,1,1,0
v8,377,0,0,0,0,0
v8,377,1,1,0,1,0
v8,377,2,2,2,0,0
v8,377,3,0,0,0,0
v8,377,4,0,0,0,0
v8,377,5,0,0,0,0
v8,377,6,0,0,0,0
v8,377,7,0,0,0,0
v8,377,8,0,0,0,0
v8,377,9,1,1,0,0
v8,378,0,1,0,1,0
v8,378,1,3,2,0,1
v8,378,2,0,0,0,0
v8,378,3,2,2,0,0
v8,378,4,1,1,0,0
v8,378,5,1,1,0,0
v8,378,6,1,0,0,1
v8,378,7,1,0,1,0
v8,378,8,1,0,1,0
v8,378,9,1,0,1,0
v8,379,0,0,0,0,0
v8,379,1,0,0,0,0
v8,379,2,1,0,1,0
v8,379,3,0,0,0,0
v8,379,4,0,0,0,0
v8,379,5,0,0,0,0
v8,379,6,0,0,0,0
v8,379,7,1,0,0,1
v8,379,8,2,0,2,0
v8,379,9,0,0,0,0
v8,380,0,1,1,0,0
v8,380,1,1,1,0,0
v8,380,2,2,1,0,1
v8,380,3,0,0,0,0
v8,380,4,0,0,0,0
v8,380,5,0,0,0,0
v8,380,6,0,0,0,0
v8,380,7,0,0,0,0
v8,380,8,1,1,0,0
v8,380,9,1,1,0,0
v8,381,0,1,1,0,0
v8,381,1,3,1,2,0
v8,381,2,0,0,0,0
v8,381,3,0,0,0,0
v8,381,4,0,0,0,0
v8,381,5,1,1,0,0
v8,381,6,0,0,0,0
v8,381,7,1,0,1,0
v8,381,8,1,1,0,0
v8,381,9,1,1,0,0
v8,382,0,0,0,0,0
v8,382,1,0,0,0,0
v8,382,2,0,0,0,0
v8,382,3,0,0,0,0
v8,382,4,0,0,0,0
v8,382,5,0,0,0,0
v8,382,6,1,1,0,0
v8,382,7,1,1,0,0
v8,382,8,2,1,1,0
v8,382,9,0,0,0,0
v8,383,0,1,1,0,0
v8,383,1,1,1,0,0
v8,383,2,1,1,0,0
v8,383,3,0,0,0,0
v8,383,4,2,2,0,0
v8,383,5,0,0,0,0
v8,383,6,1,1,0,0
v8,383,7,0,0,0,0
v8,383,8,1,0,0,1
v8,383,9,2,1,0,1
v8,384,0,1,1,0,0
v8,384,1,0,0,0,0
v8,384,2,0,0,0,0
v8,384,3,1,1,0,0
v8,384,4,0,0,0,0
v8,384,5,2,1,0,1
v8,384,6,0,0,0,0
v8,384,7,1,1,0,0
v8,384,8,0,0,0,0
v8,384,9,0,0,0,0
v8,385,0,0,0,0,0
v8,385,1,0,0,0,0
v8,385,2,0,0,0,0
v8,385,3,2,2,0,0
v8,385,4,0,0,0,0
v8,385,5,0,0,0,0
v8,385,6,1,1,0,0
v8,385,7,1,1,0,0
v8,385,8,0,0,0,0
v8,385,9,0,0,0,0
v8,386,0,0,0,0,0
v8,386,1,0,0,0,0
v8,386,2,1,1,0,0
v8,386,3,0,0,0,0
v8,386,4,0,0,0,0
v8,386,5,1,1,0,0
v8,386,6,1,1,0,0
v8,386,7,2,2,0,0
v8,386,8,2,0,1,1
v8,386,9,0,0,0,0
v8,387,0,1,1,0,0
v8,387,1,0,0,0,0
v8,387,2,0,0,0,0
v8,387,3,0,0,0,0
v8,387,4,1,1,0,0
v8,387,5,0,0,0,0
v8,387,6,1,1,0,0
v8,387,7,1,0,1,0
v8,387,8,1,0,0,1
v8,387,9,0,0,0,0
v8,388,0,0,0,0,0
v8,388,1,2,2,0,0
v8,388,2,0,0,0,0
v8,388,3,3,2,0,1
v8,388,4,4,3,1,0
v8,388,5,1,1,0,0
v8,388,6,0,0,0,0
v8,388,7,1,1,0,0
v8,388,8,0,0,0,0
v8,388,9,1,1,0,0
v8,389,0,4,1,2,1
v8,389,1,0,0,0,0
v8,389,2,1,1,0,0
v8,389,3,2,2,0,0
v8,389,4,1,1,0,0
v8,389,5,2,1,1,0
v8,389,6,1,1,0,0
v8,389,7,0,0,0,0
v8,389,8,0,0,0,0
v8,389,9,2,1,0,1
v8,390,0,0,0,0,0
v8,390,1,0,0,0,0
v8,390,2,0,0,0,0
v8,390,3,3,2,0,1
v8,390,4,0,0,0,0
v8,390,5,0,0,0,0
v8,390,6,1,1,0,0
v8,390,7,1,1,0,0
v8,390,8,0,0,0,0
v8,390,9,1,1,0,0
v8,391,0,0,0,0,0
v8,391,1,0,0,0,0
v8,391,2,1,0,1,0
v8,391,3,2,1,1,0
v8,391,4,0,0,0,0
v8,391,5,1,0,1,0
v8,391,6,3,1,2,0
v8,391,7,3,2,0,1
v8,391,8,2,1,0,1
v8,391,9,2,1,0,1
v8,392,0,2,1,0,1
v8,392,1,4,1,2,1
v8,392,2,0,0,0,0
v8,392,3,3,1,1,1
v8,392,4,0,0,0,0
v8,392,5,0,0,0,0
v8,392,6,2,2,0,0
v8,392,7,0,0,0,0
v8,392,8,1,0,0,1
v8,392,9,0,0,0,0
v8,393,0,0,0,0,0
v8,393,1,3,2,0,1
v8,393,2,2,0,0,2
v8,393,3,0,0,0,0
v8,393,4,2,2,0,0
v8,393,5,0,0,0,0
v8,393,6,0,0,0,0
v8,393,7,0,0,0,0
v8,393,8,0,0,0,0
v8,393,9,0,0,0,0
v8,394,0,1,0,1,0
v8,394,1,1,0,0,1
v8,394,2,0,0,0,0
v8,394,3,0,0,0,0
v8,394,4,2,0,1,1
v8,394,5,1,0,0,1
v8,394,6,2,2,0,0
v8,394,7,1,1,0,0
v8,394,8,1,1,0,0
v8,394,9,1,1,0,0
v8,395,0,0,0,0,0
v8,395,1,0,0,0,0
v8,395,2,0,0,0,0
v8,395,3,1,1,0,0
v8,395,4,1,1,0,0
v8,395,5,0,0,0,0
v8,395,6,0,0,0,0
v8,395,7,1,1,0,0
v8,395,8,0,0,0,0
v8,395,9,1,0,0,1
v8,396,0,0,0,0,0
v8,396,1,1,1,0,0
v8,396,2,2,2,0,0
v8,396,3,0,0,0,0
v8,396,4,0,0,0,0
v8,396,5,0,0,0,0
v8,396,6,0,0,0,0
v8,396,7,0,0,0,0
v8,396,8,0,0,0,0
v8,396,9,0,0,0,0
v8,397,0,0,0,0,0
v8,397,1,0,0,0,0
v8,397,2,0,0,0,0
v8,397,3,0,0,0,0
v8,397,4,0,0,0,0
v8,397,5,0,0,0,0
v8,397,6,0,0,0,0
v8,397,7,0,0,0,0
v8,397,8,0,0,0,0
v8,397,9,0,0,0,0
v8,398,0,1,1,0,0
v8,398,1,2,1,1,0
v8,398,2,0,0,0,0
v8,398,3,0,0,0,0
v8,398,4,1,1,0,0
v8,398,5,1,1,0,0
v8,398,6,1,1,0,0
v8,398,7,0,0,0,0
v8,398,8,1,0,0,1
v8,398,9,1,1,0,0
v8,399,0,0,0,0,0
v8,399,1,1,1,0,0
v8,399,2,2,0,1,1
v8,399,3,0,0,0,0
v8,399,4,1,1,0,0
v8,399,5,1,1,0,0
v8,399,6,1,1,0,0
v8,399,7,0,0,0,0
v8,399,8,0,0,0,0
v8,399,9,0,0,0,0
v8,400,0,0,0,0,0
v8,400,1,1,1,0,0
v8,400,2,1,0,1,0
v8,400,3,0,0,0,0
v8,400,4,0,0,0,0
v8,400,5,2,1,1,0
v8,400,6,2,1,1,0
v8,400,7,1,1,0,0
v8,400,8,2,1,1,0
v8,400,9,1,1,0,0
v8,401,0,1,0,1,0
v8,401,1,3,2,0,1
v8,401,2,1,0,1,0
v8,401,3,0,0,0,0
v8,401,4,1,0,1,0
v8,401,5,1,0,0,1
v8,401,6,1,0,1,0
v8,401,7,0,0,0,0
v8,401,8,1,0,0,1
v8,401,9,0,0,0,0
v8,402,0,0,0,0,0
v8,402,1,1,0,1,0
v8,402,2,0,0,0,0
v8,402,3,4,1,3,0
v8,402,4,1,1,0,0
v8,402,5,5,3,0,2
v8,402,6,1,0,1,0
v8,402,7,2,0,2,0
v8,402,8,1,1,0,0
v8,402,9,0,0,0,0
v8,403,0,0,0,0,0
v8,403,1,0,0,0,0
v8,403,2,1,1,0,0
v8,403,3,0,0,0,0
v8,403,4,0,0,0,0
v8,403,5,0,0,0,0
v8,403,6,0,0,0,0
v8,403,7,2,1,0,1
v8,403,8,0,0,0,0
v8,403,9,1,1,0,0
v8,404,0,1,0,0,1
v8,404,1,3,2,0,1
v8,404,2,2,0,1,1
v8,404,3,5,3,0,2
v8,404,4,0,0,0,0
v8,404,5,2,0,2,0
v8,404,6,0,0,0,0
v8,404,7,0,0,0,0
v8,404,8,1,1,0,0
v8,404,9,0,0,0,0
v8,405,0,1,1,0,0
v8,405,1,0,0,0,0
v8,405,2,1,1,0,0
v8,405,3,1,0,0,1
v8,405,4,1,0,1,0
v8,405,5,0,0,0,0
v8,405,6,0,0,0,0
v8,405,7,0,0,0,0
v8,405,8,5,3,0,2
v8,405,9,0,0,0,0
v8,406,0,1,1,0,0
v8,406,1,0,0,0,0
v8,406,2,1,0,0,1
v8,406,3,0,0,0,0
v8,406,4,1,0,1,0
v8,406,5,1,1,0,0
v8,406,6,0,0,0,0
v8,406,7,0,0,0,0
v8,406,8,0,0,0,0
v8,406,9,1,1,0,0
v8,407,0,0,0,0,0
v8,407,1,0,0,0,0
v8,407,2,0,0,0,0
v8,407,3,2,1,0,1
v8,407,4,1,1,0,0
v8,407,5,2,2,0,0
v8,407,6,1,1,0,0
v8,407,7,1,1,0,0
v8,407,8,3,3,0,0
v8,407,9,0,0,0,0
v8,408,0,1,0,1,0
v8,408,1,0,0,0,0
v8,408,2,1,1,0,0
v8,408,3,0,0,0,0
v8,408,4,3,2,0,1
v8,408,5,2,2,0,0
v8,408,6,2,1,0,1
v8,408,7,1,1,0,0
v8,408,8,1,0,1,0
v8,408,9,0,0,0,0
v8,409,0,1,1,0,0
v8,409,1,1,1,0,0
v8,409,2,0,0,0,0
v8,409,3,3,2,0,1
v8,409,4,2,0,0,2
v8,409,5,0,0,0,0
v8,409,6,1,1,0,0
v8,409,7,1,1,0,0
v8,409,8,0,0,0,0
v8,409,9,0,0,0,0
v8,410,0,1,1,0,0
v8,410,1,0,0,0,0
v8,410,2,1,0,0,1
v8,410,3,0,0,0,0
v8,410,4,0,0,0,0
v8,410,5,3,0,3,0
v8,410,6,0,0,0,0
v8,410,7,0,0,0,0
v8,410,8,2,1,1,0
v8,410,9,1,1,0,0
v8,411,0,0,0,0,0
v8,411,1,0,0,0,0
v8,411,2,0,0,0,0
v8,411,3,2,2,0,0
v8,411,4,2,1,1,0
v8,411,5,3,1,1,1
v8,411,6,0,0,0,0
v8,411,7,0,0,0,0
v8,411,8,1,1,0,0
v8,411,9,1,0,0,1
v8,412,0,1,0,1,0
v8,412,1,2,1,0,1
v8,412,2,1,0,1,0
v8,412,3,0,0,0,0
v8,412,4,0,0,0,0
v8,412,5,1,1,0,0
v8,412,6,0,0,0,0
v8,412,7,0,0,0,0
v8,412,8,1,1,0,0
v8,412,9,3,1,2,0
v8,413,0,2,0,1,1
v8,413,1,0,0,0,0
v8,413,2,0,0,0,0
v8,413,3,1,1,0,0
v8,413,4,0,0,0,0
v8,413,5,3,2,1,0
v8,413,6,0,0,0,0
v8,413,7,1,1,0,0
v8,413,8,0,0,0,0
v8,413,9,1,1,0,0
v8,414,0,0,0,0,0
v8,414,1,1,1,0,0
v8,414,2,0,0,0,0
v8,414,3,1,0,1,0
v8,414,4,0,0,0,0
v8,414,5,0,0,0,0
v8,414,6,1,1,0,0
v8,414,7,0,0,0,0
v8,414,8,3,2,0,1
v8,414,9,1,1,0,0
v8,415,0,5,1,2,2
v8,415,1,1,0,0,1
v8,415,2,1,1,0,0
v8,415,3,3,2,1,0
v8,415,4,0,0,0,0
v8,415,5,0,0,0,0
v8,415,6,0,0,0,0
v8,415,7,1,1,0,0
v8,415,8,1,1,0,0
v8,415,9,1,1,0,0
v8,416,0,1,1,0,0
v8,416,1,2,2,0,0
v8,416,2,5,3,1,1
v8,416,3,3,1,1,1
v8,416,4,2,2,0,0
v8,416,5,1,1,0,0
v8,416,6,2,1,1,0
v8,416,7,3,2,0,1
v8,416,8,4,2,1,1
v8,416,9,3,1,2,0
v8,417,0,0,0,0,0
v8,417,1,0,0,0,0
v8,417,2,2,2,0,0
v8,417,3,2,1,1,0
v8,417,4,1,0,1,0
v8,417,5,0,0,0,0
v8,417,6,0,0,0,0
v8,417,7,2,1,0,1
v8,417,8,0,0,0,0
v8,417,9,0,0,0,0
v8,418,0,2,1,0,1
v8,418,1,3,3,0,0
v8,418,2,1,1,0,0
v8,418,3,1,0,0,1
v8,418,4,1,1,0,0
v8,418,5,0,0,0,0
v8,418,6,0,0,0,0
v8,418,7,1,0,0,1
v8,418,8,0,0,0,0
v8,418,9,0,0,0,0
v8,419,0,0,0,0,0
v8,419,1,0,0,0,0
v8,419,2,1,1,0,0
v8,419,3,1,1,0,0
v8,419,4,0,0,0,0
v8,419,5,1,1,0,0
v8,419,6,1,0,0,1
v8,419,7,0,0,0,0
v8,419,8,1,0,0,1
v8,419,9,1,1,0,0
v8,420,0,0,0,0,0
v8,420,1,1,1,0,0
v8,420,2,1,0,0,1
v8,420,3,3,2,0,1
v8,420,4,0,0,0,0
v8,420,5,0,0,0,0
v8,420,6,0,0,0,0
v8,420,7,1,1,0,0
v8,420,8,2,2,0,0
v8,420,9,1,1,0,0
v8,421,0,0,0,0,0
v8,421,1,1,1,0,0
v8,421,2,1,0,1,0
v8,421,3,1,1,0,0
v8,421,4,0,0,0,0
v8,421,5,0,0,0,0
v8,421,6,0,0,0,0
v8,421,7,1,1,0,0
v8,421,8,1,1,0,0
v8,421,9,2,1,0,1
v8,422,0,0,0,0,0
v8,422,1,1,1,0,0
v8,422,2,1,1,0,0
v8,422,3,0,0,0,0
v8,422,4,1,1,0,0
v8,422,5,2,1,1,0
v8,422,6,1,0,0,1
v8,422,7,1,1,0,0
v8,422,8,3,2,1,0
v8,422,9,2,0,1,1
v8,423,0,2,1,0,1
v8,423,1,2,1,0,1
v8,423,2,2,2,0,0
v8,423,3,0,0,0,0
v8,423,4,0,0,0,0
v8,423,5,3,2,0,1
v8,423,6,2,2,0,0
v8,423,7,1,1,0,0
v8,423,8,2,0,2,0
v8,423,9,0,0,0,0
v8,424,0,1,1,0,0
v8,424,1,0,0,0,0
v8,424,2,1,0,1,0
v8,424,3,1,0,1,0
v8,424,4,1,1,0,0
v8,424,5,4,2,0,2
v8,424,6,1,0,0,1
v8,424,7,1,1,0,0
v8,424,8,0,0,0,0
v8,424,9,1,1,0,0
v8,425,0,0,0,0,0
v8,425,1,1,0,1,0
v8,425,2,0,0,0,0
v8,425,3,1,0,0,1
v8,425,4,1,1,0,0
v8,425,5,0,0,0,0
v8,425,6,0,0,0,0
v8,425,7,0,0,0,0
v8,425,8,3,3,0,0
v8,425,9,1,0,0,1
v8,426,0,2,0,1,1
v8,426,1,1,0,0,1
v8,426,2,1,0,1,0
v8,426,3,1,0,1,0
v8,426,4,1,1,0,0
v8,426,5,1,1,0,0
v8,426,6,0,0,0,0
v8,426,7,0,0,0,0
v8,426,8,1,0,0,1
v8,426,9,2,1,1,0
v8,427,0,0,0,0,0
v8,427,1,0,0,0,0
v8,427,2,2,2,0,0
v8,427,3,2,2,0,0
v8,427,4,0,0,0,0
v8,427,5,0,0,0,0
v8,427,6,0,0,0,0
v8,427,7,1,1,0,0
v8,427,8,0,0,0,0
v8,427,9,0,0,0,0
v8,428,0,1,1,0,0
v8,428,1,1,1,0,0
v8,428,2,1,0,1,0
v8,428,3,3,1,0,2
v8,428,4,0,0,0,0
v8,428,5,0,0,0,0
v8,428,6,1,1,0,0
v8,428,7,2,0,2,0
v8,428,8,0,0,0,0
v8,428,9,0,0,0,0
v8,429,0,2,1,0,1
v8,429,1,2,0,2,0
v8,429,2,0,0,0,0
v8,429,3,0,0,0,0
v8,429,4,0,0,0,0
v8,429,5,2,1,0,1
v8,429,6,0,0,0,0
v8,429,7,4,1,3,0
v8,429,8,1,0,0,1
v8,429,9,2,2,0,0
v8,430,0,0,0,0,0
v8,430,1,0,0,0,0
v8,430,2,3,2,0,1
v8,430,3,1,1,0,0
v8,430,4,0,0,0,0
v8,430,5,1,1,0,0
v8,430,6,1,1,0,0
v8,430,7,0,0,0,0
v8,430,8,1,0,0,1
v8,430,9,2,2,0,0
v8,431,0,1,1,0,0
v8,431,1,1,1,0,0
v8,431,2,2,2,0,0
v8,431,3,1,1,0,0
v8,431,4,0,0,0,0
v8,431,5,0,0,0,0
v8,431,6,0,0,0,0
v8,431,7,3,1,1,1
v8,431,8,3,2,0,1
v8,431,9,0,0,0,0
v8,432,0,2,2,0,0
v8,432,1,0,0,0,0
v8,432,2,0,0,0,0
v8,432,3,4,3,0,1
v8,432,4,1,1,0,0
v8,432,5,0,0,0,0
v8,432,6,2,2,0,0
v8,432,7,2,1,1,0
v8,432,8,1,1,0,0
v8,432,9,0,0,0,0
v8,433,0,1,0,1,0
v8,433,1,0,0,0,0
v8,433,2,0,0,0,0
v8,433,3,0,0,0,0
v8,433,4,2,1,1,0
v8,433,5,0,0,0,0
v8,433,6,2,1,0,1
v8,433,7,1,0,0,1
v8,433,8,2,1,0,1
v8,433,9,0,0,0,0
v8,434,0,2,1,0,1
v8,434,1,1,0,0,1
v8,434,2,2,1,0,1
v8,434,3,0,0,0,0
v8,434,4,0,0,0,0
v8,434,5,2,2,0,0
v8,434,6,0,0,0,0
v8,434,7,0,0,0,0
v8,434,8,0,0,0,0
v8,434,9,2,1,1,0
v8,435,0,0,0,0,0
v8,435,1,0,0,0,0
v8,435,2,0,0,0,0
v8,435,3,3,1,0,2
v8,435,4,2,2,0,0
v8,435,5,0,0,0,0
v8,435,6,1,1,0,0
v8,435,7,0,0,0,0
v8,435,8,0,0,0,0
v8,435,9,1,0,0,1
v8,436,0,1,0,0,1
v8,436,1,1,1,0,0
v8,436,2,1,0,0,1
v8,436,3,3,2,0,1
v8,436,4,1,0,1,0
v8,436,5,0,0,0,0
v8,436,6,0,0,0,0
v8,436,7,0,0,0,0
v8,436,8,0,0,0,0
v8,436,9,0,0,0,0
v8,437,0,0,0,0,0
v8,437,1,0,0,0,0
v8,437,2,0,0,0,0
v8,437,3,0,0,0,0
v8,437,4,0,0,0,0
v8,437,5,0,0,0,0
v8,437,6,2,1,0,1
v8,437,7,0,0,0,0
v8,437,8,0,0,0,0
v8,437,9,1,1,0,0
v8,438,0,0,0,0,0
v8,438,1,0,0,0,0
v8,438,2,0,0,0,0
v8,438,3,0,0,0,0
v8,438,4,2,2,0,0
v8,438,5,0,0,0,0
v8,438,6,0,0,0,0
v8,438,7,0,0,0,0
v8,438,8,0,0,0,0
v8,438,9,1,1,0,0
v8,439,0,0,0,0,0
v8,439,1,0,0,0,0
v8,439,2,0,0,0,0
v8,439,3,0,0,0,0
v8,439,4,1,1,0,0
v8,439,5,0,0,0,0
v8,439,6,0,0,0,0
v8,439,7,0,0,0,0
v8,439,8,0,0,0,0
v8,439,9,0,0,0,0
v8,440,0,1,1,0,0
v8,440,1,0,0,0,0
v8,440,2,4,2,0,2
v8,440,3,1,1,0,0
v8,440,4,2,1,0,1
v8,440,5,0,0,0,0
v8,440,6,1,1,0,0
v8,440,7,2,2,0,0
v8,440,8,3,1,2,0
v8,440,9,0,0,0,0
v8,441,0,1,0,1,0
v8,441,1,2,2,0,0
v8,441,2,0,0,0,0
v8,441,3,1,1,0,0
v8,441,4,1,1,0,0
v8,441,5,0,0,0,0
v8,441,6,0,0,0,0
v8,441,7,0,0,0,0
v8,441,8,0,0,0,0
v8,441,9,0,0,0,0
v8,442,0,0,0,0,0
v8,442,1,1,0,1,0
v8,442,2,1,1,0,0
v8,442,3,1,0,1,0
v8,442,4,1,1,0,0
v8,442,5,1,1,0,0
v8,442,6,0,0,0,0
v8,442,7,0,0,0,0
v8,442,8,0,0,0,0
v8,442,9,1,0,1,0
v8,443,0,1,1,0,0
v8,443,1,5,2,2,1
v8,443,2,0,0,0,0
v8,443,3,2,2,0,0
v8,443,4,1,1,0,0
v8,443,5,0,0,0,0
v8,443,6,1,1,0,0
v8,443,7,1,0,1,0
v8,443,8,0,0,0,0
v8,443,9,1,0,0,1
v8,444,0,0,0,0,0
v8,444,1,0,0,0,0
v8,444,2,0,0,0,0
v8,444,3,0,0,0,0
v8,444,4,0,0,0,0
v8,444,5,1,0,1,0
v8,444,6,0,0,0,0
v8,444,7,0,0,0,0
v8,444,8,2,2,0,0
v8,444,9,1,1,0,0
v8,445,0,1,0,1,0
v8,445,1,1,1,0,0
v8,445,2,0,0,0,0
v8,445,3,1,1,0,0
v8,445,4,1,1,0,0
v8,445,5,0,0,0,0
v8,445,6,0,0,0,0
v8,445,7,0,0,0,0
v8,445,8,1,1,0,0
v8,445,9,2,1,1,0
v8,446,0,1,1,0,0
v8,446,1,0,0,0,0
v8,446,2,0,0,0,0
v8,446,3,1,1,0,0
v8,446,4,3,0,2,1
v8,446,5,1,1,0,0
v8,446,6,1,1,0,0
v8,446,7,1,0,1,0
v8,446,8,1,1,0,0
v8,446,9,1,1,0,0
v8,447,0,0,0,0,0
v8,447,1,3,2,0,1
v8,447,2,0,0,0,0
v8,447,3,0,0,0,0
v8,447,4,1,1,0,0
v8,447,5,1,0,1,0
v8,447,6,2,2,0,0
v8,447,7,2,0,0,2
v8,447,8,0,0,0,0
v8,447,9,2,1,0,1
v8,448,0,0,0,0,0
v8,448,1,1,0,0,1
v8,448,2,3,3,0,0
v8,448,3,1,0,0,1
v8,448,4,2,1,0,1
v8,448,5,2,1,0,1
v8,448,6,2,1,0,1
v8,448,7,1,1,0,0
v8,448,8,2,2,0,0
v8,448,9,0,0,0,0
v8,449,0,1,1,0,0
v8,449,1,0,0,0,0
v8,449,2,0,0,0,0
v8,449,3,0,0,0,0
v8,449,4,1,1,0,0
v8,449,5,1,1,0,0
v8,449,6,0,0,0,0
v8,449,7,0,0,0,0
v8,449,8,1,0,0,1
v8,449,9,3,1,2,0
v8,450,0,0,0,0,0
v8,450,1,1,0,1,0
v8,450,2,2,1,0,1
v8,450,3,0,0,0,0
v8,450,4,1,1,0,0
v8,450,5,0,0,0,0
v8,450,6,1,1,0,0
v8,450,7,1,0,0,1
v8,450,8,0,0,0,0
v8,450,9,1,1,0,0
v8,451,0,0,0,0,0
v8,451,1,0,0,0,0
v8,451,2,2,1,1,0
v8,451,3,2,1,1,0
v8,451,4,1,0,1,0
v8,451,5,0,0,0,0
v8,451,6,0,0,0,0
v8,451,7,2,1,0,1
v8,451,8,0,0,0,0
v8,451,9,1,0,0,1
v8,452,0,1,1,0,0
v8,452,1,1,1,0,0
v8,452,2,0,0,0,0
v8,452,3,0,0,0,0
v8,452,4,1,0,0,1
v8,452,5,2,1,0,1
v8,452,6,1,0,1,0
v8,452,7,0,0,0,0
v8,452,8,0,0,0,0
v8,452,9,2,1,1,0
v8,453,0,3,2,0,1
v8,453,1,0,0,0,0
v8,453,2,0,0,0,0
v8,453,3,0,0,0,0
v8,453,4,1,0,1,0
v8,453,5,0,0,0,0
v8,453,6,0,0,0,0
v8,453,7,2,1,1,0
v8,453,8,3,2,0,1
v8,453,9,2,1,0,1
v8,454,0,1,1,0,0
v8,454,1,1,0,0,1
v8,454,2,2,1,0,1
v8,454,3,4,2,0,2
v8,454,4,3,2,0,1
v8,454,5,0,0,0,0
v8,454,6,0,0,0,0
v8,454,7,1,0,0,1
v8,454,8,3,2,0,1
v8,454,9,0,0,0,0
v8,455,0,1,0,1,0
v8,455,1,0,0,0,0
v8,455,2,1,1,0,0
v8,455,3,1,1,0,0
v8,455,4,2,1,0,1
v8,455,5,2,2,0,0
v8,455,6,1,1,0,0
v8,455,7,1,1,0,0
v8,455,8,0,0,0,0
v8,455,9,2,1,1,0
v8,456,0,0,0,0,0
v8,456,1,1,1,0,0
v8,456,2,1,1,0,0
v8,456,3,0,0,0,0
v8,456,4,0,0,0,0
v8,456,5,1,1,0,0
v8,456,6,0,0,0,0
v8,456,7,0,0,0,0
v8,456,8,0,0,0,0
v8,456,9,2,1,0,1
v8,457,0,0,0,0,0
v8,457,1,1,1,0,0
v8,457,2,0,0,0,0
v8,457,3,2,0,2,0
v8,457,4,4,2,1,1
v8,457,5,2,1,1,0
v8,457,6,1,1,0,0
v8,457,7,0,0,0,0
v8,457,8,0,0,0,0
v8,457,9,2,0,2,0
v8,458,0,1,0,1,0
v8,458,1,1,0,1,0
v8,458,2,1,0,0,1
v8,458,3,1,0,1,0
v8,458,4,0,0,0,0
v8,458,5,1,0,0,1
v8,458,6,0,0,0,0
v8,458,7,0,0,0,0
v8,458,8,0,0,0,0
v8,458,9,2,2,0,0
v8,459,0,2,0,2,0
v8,459,1,2,0,0,2
v8,459,2,0,0,0,0
v8,459,3,0,0,0,0
v8,459,4,1,1,0,0
v8,459,5,2,1,1,0
v8,459,6,0,0,0,0
v8,459,7,0,0,0,0
v8,459,8,4,3,0,1
v8,459,9,2,2,0,0
v8,460,0,0,0,0,0
v8,460,1,0,0,0,0
v8,460,2,0,0,0,0
v8,460,3,1,0,1,0
v8,460,4,1,0,0,1
v8,460,5,0,0,0,0
v8,460,6,0,0,0,0
v8,460,7,1,0,1,0
v8,460,8,3,1,0,2
v8,460,9,0,0,0,0
v8,461,0,0,0,0,0
v8,461,1,0,0,0,0
v8,461,2,2,2,0,0
v8,461,3,1,1,0,0
v8,461,4,2,2,0,0
v8,461,5,1,1,0,0
v8,461,6,0,0,0,0
v8,461,7,0,0,0,0
v8,461,8,1,0,0,1
v8,461,9,3,1,2,0
v8,462,0,2,0,2,0
v8,462,1,0,0,0,0
v8,462,2,0,0,0,0
v8,462,3,0,0,0,0
v8,462,4,0,0,0,0
v8,462,5,0,0,0,0
v8,462,6,1,0,0,1
v8,462,7,1,0,1,0
v8,462,8,0,0,0,0
v8,462,9,0,0,0,0
v8,463,0,0,0,0,0
v8,463,1,2,1,1,0
v8,463,2,1,1,0,0
v8,463,3,0,0,0,0
v8,463,4,2,2,0,0
v8,463,5,0,0,0,0
v8,463,6,0,0,0,0
v8,463,7,1,1,0,0
v8,463,8,0,0,0,0
v8,463,9,2,2,0,0
v8,464,0,1,0,1,0
v8,464,1,0,0,0,0
v8,464,2,0,0,0,0
v8,464,3,1,0,0,1
v8,464,4,0,0,0,0
v8,464,5,0,0,0,0
v8,464,6,1,0,0,1
v8,464,7,0,0,0,0
v8,464,8,0,0,0,0
v8,464,9,0,0,0,0
v8,465,0,0,0,0,0
v8,465,1,2,1,0,1
v8,465,2,2,2,0,0
v8,465,3,0,0,0,0
v8,465,4,0,0,0,0
v8,465,5,0,0,0,0
v8,465,6,1,1,0,0
v8,465,7,1,1,0,0
v8,465,8,2,2,0,0
v8,465,9,1,0,1,0
v8,466,0,2,1,0,1
