mpnn,bb,seq,count,B1,B2,B3
v7,93,3,1,1,0,0
v7,93,4,2,1,1,0
v7,93,5,0,0,0,0
v7,93,6,1,1,0,0
v7,93,7,3,1,1,1
v7,93,8,0,0,0,0
v7,93,9,0,0,0,0
v7,94,0,1,1,0,0
v7,94,1,3,3,0,0
v7,94,2,0,0,0,0
v7,94,3,0,0,0,0
v7,94,4,3,1,0,2
v7,94,5,1,1,0,0
v7,94,6,0,0,0,0
v7,94,7,0,0,0,0
v7,94,8,2,2,0,0
v7,94,9,0,0,0,0
v7,95,0,0,0,0,0
v7,95,1,0,0,0,0
v7,95,2,0,0,0,0
v7,95,3,1,1,0,0
v7,95,4,1,0,1,0
v7,95,5,0,0,0,0
v7,95,6,0,0,0,0
v7,95,7,0,0,0,0
v7,95,8,0,0,0,0
v7,95,9,2,1,1,0
v7,96,0,0,0,0,0
v7,96,1,1,1,0,0
v7,96,2,0,0,0,0
v7,96,3,4,2,2,0
v7,96,4,1,0,1,0
v7,96,5,1,1,0,0
v7,96,6,2,0,2,0
v7,96,7,0,0,0,0
v7,96,8,1,0,1,0
v7,96,9,3,2,1,0
v7,97,0,2,0,2,0
v7,97,1,3,1,2,0
v7,97,2,1,1,0,0
v7,97,3,0,0,0,0
v7,97,4,3,1,0,2
v7,97,5,0,0,0,0
v7,97,6,0,0,0,0
v7,97,7,2,1,0,1
v7,97,8,2,1,1,0
v7,97,9,1,1,0,0
v7,98,0,0,0,0,0
v7,98,1,3,2,0,1
v7,98,2,0,0,0,0
v7,98,3,1,0,0,1
v7,98,4,2,0,2,0
v7,98,5,0,0,0,0
v7,98,6,2,1,1,0
v7,98,7,3,1,2,0
v7,98,8,3,2,0,1
v7,98,9,1,1,0,0
v7,99,0,2,1,1,0
v7,99,1,0,0,0,0
v7,99,2,0,0,0,0
v7,99,3,1,1,0,0
v7,99,4,0,0,0,0
v7,99,5,1,1,0,0
v7,99,6,0,0,0,0
v7,99,7,1,1,0,0
v7,99,8,1,0,1,0
v7,99,9,2,0,2,0
v7,100,0,1,1,0,0
v7,100,1,0,0,0,0
v7,100,2,2,1,1,0
v7,100,3,1,1,0,0
v7,100,4,1,0,1,0
v7,100,5,0,0,0,0
v7,100,6,0,0,0,0
v7,100,7,1,1,0,0
v7,100,8,0,0,0,0
v7,100,9,1,1,0,0
